timestamp,run_id,workload,mode,run_type,run_index,threads,memory_mb,iterations,seed,benchmark_pid,app_id,benchmark_elapsed_ms,benchmark_throughput_ops_sec,benchmark_cpu_percent,benchmark_rss_kb,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_cycle_count,runtime_cycle_total_us,discovery_us,scheduler_or_runtime_scan_us,queue_wait_us,queue_depth_mean,queue_depth_max,jobs_submitted,jobs_executed,jobs_deferred,queue_saturation_events,worker_execution_us,phase3_us,pipeline_serial_wait_us,phase4_us,phase5_us,phase6_us,coordinator_overhead_us,completion_latency_us,pipeline_statuses,status,notes
2026-08-20T14:43:41Z,hot-warmup-5-integrated,hot,INTEGRATED,WARMUP,5,2,8,1000000,12345,224454,APP_224454_46137689,157.010,12738048.815,179.017,9992.000,63.126,4624.000,154620.000,1,92694.180,42335.679,96.518,79.012,0.000,0.000,1,1,0,0,2596.549,2590.711,216.422,3449.398,3623.567,3064.956,618.529,2742.882,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:41Z,hot-measured-1-baseline,hot,BASELINE,MEASURED,1,2,8,1000000,12345,224463,NA,155.177,12888508.210,179.596,9992.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:41Z,hot-measured-1-integrated,hot,INTEGRATED,MEASURED,1,2,8,1000000,12345,224466,APP_224466_46137726,211.011,9478159.457,174.205,10184.000,60.658,4496.000,154620.000,1,112050.823,57543.628,111.215,3478.549,0.000,0.000,1,1,0,0,2547.395,2541.889,219.005,3998.890,4643.261,4161.329,861.795,6104.742,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:41Z,hot-measured-2-baseline,hot,BASELINE,MEASURED,2,2,8,1000000,12345,224475,NA,168.377,11878122.669,167.124,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:42Z,hot-measured-2-integrated,hot,INTEGRATED,MEASURED,2,2,8,1000000,12345,224478,APP_224478_46137769,167.629,11931101.871,178.869,10056.000,56.999,4240.000,154620.000,1,103723.276,55913.150,75.479,72.851,0.000,0.000,1,1,0,0,1878.447,1874.481,183.524,3998.302,3894.302,3304.821,668.448,1992.545,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:42Z,hot-measured-3-baseline,hot,BASELINE,MEASURED,3,2,8,1000000,12345,224487,NA,145.165,13777461.658,180.971,10184.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:42Z,hot-measured-3-integrated,hot,INTEGRATED,MEASURED,3,2,8,1000000,12345,224490,APP_224490_46137806,179.021,11171877.998,178.116,10184.000,50.257,4624.000,154592.000,1,112950.111,51904.173,76.069,61.014,0.000,0.000,1,1,0,0,1959.530,1955.844,270.585,11109.030,5602.958,6761.568,1052.154,2061.637,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:42Z,hot-measured-4-baseline,hot,BASELINE,MEASURED,4,2,8,1000000,12345,224499,NA,161.583,12377549.061,175.771,9992.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:42Z,hot-measured-4-integrated,hot,INTEGRATED,MEASURED,4,2,8,1000000,12345,224502,APP_224502_46137845,177.596,11261491.755,175.306,10184.000,58.976,4624.000,154620.000,1,113301.575,59530.107,94.123,476.214,0.000,0.000,1,1,0,0,2499.040,2493.022,303.343,3932.203,4228.629,3870.129,872.912,3036.734,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:42Z,hot-measured-5-baseline,hot,BASELINE,MEASURED,5,2,8,1000000,12345,224511,NA,156.604,12771052.172,184.485,9928.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
